#dig start(1,1, Top left corner of map) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
#>,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,d,d,d,d,d,d,d,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,h,h,h,h,h,h,,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,d,,d,,d,,d,,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,d,,d,,d,,d,,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,d,d,j,r,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,r,j,d,d,,d,,d,,d,,d,,#,,
,h,,h,,h,,h,,d,d,u,h,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,h,u,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,d,d,d,d,,d,,d,,d,,d,,#,,
,d,,d,,d,,d,,d,d,u,h,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,h,u,d,d,,h,,h,,h,,h,,#,,
,d,,d,,d,,d,,d,d,j,r,,d,,d,,d,,d,,d,,,d,,d,,d,,d,,d,,r,j,d,d,,,,,,,,,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,,d,,d,,d,,d,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,,d,,d,,d,,d,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
#>,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,h,h,h,h,h,h,,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,,,,,,,,,,#,,
,,,,,,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,u,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,u,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,j,r,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,r,j,d,d,,d,d,d,h,d,d,d,,#,,
,,,,,,,,,d,d,d,d,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,h,d,d,h,,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,h,h,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,h,h,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,,,,,,,,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,,,,,,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,d,d,d,d,d,d,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,d,d,d,d,d,d,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,d,d,d,d,d,d,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,h,h,h,h,h,h,h,h,h,h,h,h,h,h,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,h,d,d,h,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,h,d,d,h,,d,d,d,h,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,,,,,,,,,,#,,
,d,d,d,h,d,d,d,,d,d,j,r,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,r,j,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,u,h,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,h,u,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,h,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,d,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,h,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
#>,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,d,d,d,h,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,#,,
,,,,,,,,,,,,,,d,d,d,d,d,d,d,,,,,,,,,,,,,,,,,,,,d,d,d,d,d,d,d,,#,,
,d,d,d,d,d,d,d,,d,d,,d,,d,d,d,d,d,d,d,,d,d,,d,,d,,d,,d,,d,,d,,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,d,d,d,d,,d,,d,d,,d,d,d,d,d,d,d,,d,d,,d,,d,,d,,d,,d,,d,d,,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,d,d,d,d,,,d,j,r,,d,d,d,d,d,d,d,,,d,,d,,d,,d,,d,,d,,r,j,d,,,d,d,d,r,d,d,d,,#,,
,d,d,d,d,d,d,d,,d,d,u,h,,d,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,h,,h,u,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,d,d,d,d,,,,,,,d,d,d,d,d,d,d,,d,,,,,,,,,,,,,,,,,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,d,r,,,r,d,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,d,d,d,d,,h,d,,r,d,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,,,,,,d,d,d,r,d,d,d,,d,,,,,d,d,d,d,r,r,d,,d,d,,,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,h,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,d,r,r,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,,,,,d,d,d,d,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,d,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,,,,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,,,,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,,,,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,h,,d,d,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,,,,,,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,d,d,d,d,d,d,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,d,d,d,d,d,d,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,d,d,d,d,d,d,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
,d,d,d,r,d,d,d,,d,d,d,d,,d,d,d,r,r,r,r,r,r,r,r,r,r,r,r,r,r,d,d,d,,d,d,d,d,,d,d,d,r,d,d,d,,#,,
